Diagnosis,Symptoms,MEDICATION,Specialty
"T24102A Burn of first degree of unspecified site of left lower limb, except ankle and foot, initial
encounter",,,Dermatology
"T24102D Burn of first degree of unspecified site of left lower limb, except ankle and foot, subsequent
encounter",,,Dermatology
"T24102S Burn of first degree of unspecified site of left lower limb, except ankle and foot, sequela",,,Dermatology
"T24109A Burn of first degree of unspecified site of unspecified lower limb, except ankle and foot, initial
encounter",,,Dermatology
"T24109D Burn of first degree of unspecified site of unspecified lower limb, except ankle and foot,
subsequent encounter",,,Dermatology
"T24109S Burn of first degree of unspecified site of unspecified lower limb, except ankle and foot,
sequela",,,Dermatology
"T24111A Burn of first degree of right thigh, initial encounter",,,Dermatology
"T24111D Burn of first degree of right thigh, subsequent encounter",,,Dermatology
"T24111S Burn of first degree of right thigh, sequela",,,Dermatology
"T24112A Burn of first degree of left thigh, initial encounter",,,Dermatology
"T24112D Burn of first degree of left thigh, subsequent encounter",,,Dermatology
"T24112S Burn of first degree of left thigh, sequela",,,Dermatology
"T24119A Burn of first degree of unspecified thigh, initial encounter",,,Dermatology
"T24119D Burn of first degree of unspecified thigh, subsequent encounter",,,Dermatology
"T24119S Burn of first degree of unspecified thigh, sequela",,,Dermatology
"T24121A Burn of first degree of right knee, initial encounter",,,Dermatology
"T24121D Burn of first degree of right knee, subsequent encounter",,,Dermatology
"T24121S Burn of first degree of right knee, sequela",,,Dermatology
"T24122A Burn of first degree of left knee, initial encounter",,,Dermatology
"T24122D Burn of first degree of left knee, subsequent encounter",,,Dermatology
"T24122S Burn of first degree of left knee, sequela",,,Dermatology
"T24129A Burn of first degree of unspecified knee, initial encounter",,,Dermatology
"T24129D Burn of first degree of unspecified knee, subsequent encounter",,,Dermatology
"T24129S Burn of first degree of unspecified knee, sequela",,,Dermatology
"T24131A Burn of first degree of right lower leg, initial encounter",,,Dermatology
"T24131D Burn of first degree of right lower leg, subsequent encounter",,,Dermatology
"T24131S Burn of first degree of right lower leg, sequela",,,Dermatology
"T24132A Burn of first degree of left lower leg, initial encounter",,,Dermatology
"T24132D Burn of first degree of left lower leg, subsequent encounter",,,Dermatology
"T24132S Burn of first degree of left lower leg, sequela",,,Dermatology
"T24139A Burn of first degree of unspecified lower leg, initial encounter",,,Dermatology
"T24139D Burn of first degree of unspecified lower leg, subsequent encounter",,,Dermatology
"T24139S Burn of first degree of unspecified lower leg, sequela",,,Dermatology
"T24191A Burn of first degree of multiple sites of right lower limb, except ankle and foot, initial
encounter",,,Dermatology
"T24191D Burn of first degree of multiple sites of right lower limb, except ankle and foot, subsequent
encounter",,,Dermatology
"T24191S Burn of first degree of multiple sites of right lower limb, except ankle and foot, sequela",,,Dermatology
"T24192A Burn of first degree of multiple sites of left lower limb, except ankle and foot, initial encounter",,,Dermatology
"T24192D Burn of first degree of multiple sites of left lower limb, except ankle and foot, subsequent
encounter",,,Dermatology
"T24192S Burn of first degree of multiple sites of left lower limb, except ankle and foot, sequela",,,Dermatology
"T24199A Burn of first degree of multiple sites of unspecified lower limb, except ankle and foot, initial
encounter",,,Dermatology
"T24199D Burn of first degree of multiple sites of unspecified lower limb, except ankle and foot,
subsequent encounter",,,Dermatology
"T24199S Burn of first degree of multiple sites of unspecified lower limb, except ankle and foot, sequela",,,Dermatology
"T24201A Burn of second degree of unspecified site of right lower limb, except ankle and foot, initial
encounter",,,Dermatology
"T24201D Burn of second degree of unspecified site of right lower limb, except ankle and foot,
subsequent encounter",,,Dermatology
"T24201S Burn of second degree of unspecified site of right lower limb, except ankle and foot, sequela",,,Dermatology
"T24202A Burn of second degree of unspecified site of left lower limb, except ankle and foot, initial
encounter",,,Dermatology
"T24202D Burn of second degree of unspecified site of left lower limb, except ankle and foot, subsequent
encounter",,,Dermatology
"T24202S Burn of second degree of unspecified site of left lower limb, except ankle and foot, sequela",,,Dermatology
"T24209A Burn of second degree of unspecified site of unspecified lower limb, except ankle and foot,
initial encounter",,,Dermatology
"T24209D Burn of second degree of unspecified site of unspecified lower limb, except ankle and foot,
subsequent encounter",,,Dermatology
"T24209S Burn of second degree of unspecified site of unspecified lower limb, except ankle and foot,
sequela",,,Dermatology
"T24211A Burn of second degree of right thigh, initial encounter",,,Dermatology
"T24211D Burn of second degree of right thigh, subsequent encounter",,,Dermatology
"T24211S Burn of second degree of right thigh, sequela",,,Dermatology
"T24212A Burn of second degree of left thigh, initial encounter",,,Dermatology
"T24212D Burn of second degree of left thigh, subsequent encounter",,,Dermatology
"T24212S Burn of second degree of left thigh, sequela",,,Dermatology
"T24219A Burn of second degree of unspecified thigh, initial encounter",,,Dermatology
"T24219D Burn of second degree of unspecified thigh, subsequent encounter",,,Dermatology
"T24219S Burn of second degree of unspecified thigh, sequela",,,Dermatology
"T24221A Burn of second degree of right knee, initial encounter",,,Dermatology
"T24221D Burn of second degree of right knee, subsequent encounter",,,Dermatology
"T24221S Burn of second degree of right knee, sequela",,,Dermatology
"T24222A Burn of second degree of left knee, initial encounter",,,Dermatology
"T24222D Burn of second degree of left knee, subsequent encounter",,,Dermatology
"T24222S Burn of second degree of left knee, sequela",,,Dermatology
"T24229A Burn of second degree of unspecified knee, initial encounter",,,Dermatology
"T24229D Burn of second degree of unspecified knee, subsequent encounter",,,Dermatology
"T24229S Burn of second degree of unspecified knee, sequela",,,Dermatology
"T24231A Burn of second degree of right lower leg, initial encounter",,,Dermatology
"T24231D Burn of second degree of right lower leg, subsequent encounter",,,Dermatology
"T24231S Burn of second degree of right lower leg, sequela",,,Dermatology
"T24232A Burn of second degree of left lower leg, initial encounter",,,Dermatology
"T24232D Burn of second degree of left lower leg, subsequent encounter",,,Dermatology
"T24232S Burn of second degree of left lower leg, sequela",,,Dermatology
"T24239A Burn of second degree of unspecified lower leg, initial encounter",,,Dermatology
"T24239D Burn of second degree of unspecified lower leg, subsequent encounter",,,Dermatology
"T24239S Burn of second degree of unspecified lower leg, sequela",,,Dermatology
"T24291A Burn of second degree of multiple sites of right lower limb, except ankle and foot, initial
encounter",,,Dermatology
"T24291D Burn of second degree of multiple sites of right lower limb, except ankle and foot, subsequent
encounter",,,Dermatology
"T24291S Burn of second degree of multiple sites of right lower limb, except ankle and foot, sequela",,,Dermatology
"T24292A Burn of second degree of multiple sites of left lower limb, except ankle and foot, initial
encounter",,,Dermatology
"T24292D Burn of second degree of multiple sites of left lower limb, except ankle and foot, subsequent
encounter",,,Dermatology
"T24292S Burn of second degree of multiple sites of left lower limb, except ankle and foot, sequela",,,Dermatology
"T24299A Burn of second degree of multiple sites of unspecified lower limb, except ankle and foot, initial
encounter",,,Dermatology
"T24299D Burn of second degree of multiple sites of unspecified lower limb, except ankle and foot,
subsequent encounter",,,Dermatology
"T24299S Burn of second degree of multiple sites of unspecified lower limb, except ankle and foot,
sequela",,,Dermatology
"T24301A Burn of third degree of unspecified site of right lower limb, except ankle and foot, initial
encounter",,,Dermatology
"T24301D Burn of third degree of unspecified site of right lower limb, except ankle and foot, subsequent
encounter",,,Dermatology
"T24301S Burn of third degree of unspecified site of right lower limb, except ankle and foot, sequela",,,Dermatology
"T24302A Burn of third degree of unspecified site of left lower limb, except ankle and foot, initial
encounter",,,Dermatology
"T24302D Burn of third degree of unspecified site of left lower limb, except ankle and foot, subsequent
encounter",,,Dermatology
"T24302S Burn of third degree of unspecified site of left lower limb, except ankle and foot, sequela",,,Dermatology
"T24309A Burn of third degree of unspecified site of unspecified lower limb, except ankle and foot, initial
encounter",,,Dermatology
"T24309D Burn of third degree of unspecified site of unspecified lower limb, except ankle and foot,
subsequent encounter",,,Dermatology
"T24309S Burn of third degree of unspecified site of unspecified lower limb, except ankle and foot,
sequela",,,Dermatology
"T24311A Burn of third degree of right thigh, initial encounter",,,Dermatology
"T24311D Burn of third degree of right thigh, subsequent encounter",,,Dermatology
"T24311S Burn of third degree of right thigh, sequela",,,Dermatology
"T24312A Burn of third degree of left thigh, initial encounter",,,Dermatology
"T24312D Burn of third degree of left thigh, subsequent encounter",,,Dermatology
"T24312S Burn of third degree of left thigh, sequela",,,Dermatology
"T24319A Burn of third degree of unspecified thigh, initial encounter",,,Dermatology
"T24319D Burn of third degree of unspecified thigh, subsequent encounter",,,Dermatology
"T24319S Burn of third degree of unspecified thigh, sequela",,,Dermatology
"T24321A Burn of third degree of right knee, initial encounter",,,Dermatology
"T24321D Burn of third degree of right knee, subsequent encounter",,,Dermatology
"T24321S Burn of third degree of right knee, sequela",,,Dermatology
"T24322A Burn of third degree of left knee, initial encounter",,,Dermatology
"T24322D Burn of third degree of left knee, subsequent encounter",,,Dermatology
"T24322S Burn of third degree of left knee, sequela",,,Dermatology
"T24329A Burn of third degree of unspecified knee, initial encounter",,,Dermatology
"T24329D Burn of third degree of unspecified knee, subsequent encounter",,,Dermatology
"T24329S Burn of third degree of unspecified knee, sequela",,,Dermatology
"T24331A Burn of third degree of right lower leg, initial encounter",,,Dermatology
"T24331D Burn of third degree of right lower leg, subsequent encounter",,,Dermatology
"T24331S Burn of third degree of right lower leg, sequela",,,Dermatology
"T24332A Burn of third degree of left lower leg, initial encounter",,,Dermatology
"T24332D Burn of third degree of left lower leg, subsequent encounter",,,Dermatology
"T24332S Burn of third degree of left lower leg, sequela",,,Dermatology
"T24339A Burn of third degree of unspecified lower leg, initial encounter",,,Dermatology
"T24339D Burn of third degree of unspecified lower leg, subsequent encounter",,,Dermatology
"T24339S Burn of third degree of unspecified lower leg, sequela",,,Dermatology
"T24391A Burn of third degree of multiple sites of right lower limb, except ankle and foot, initial
encounter",,,Dermatology
"T24391D Burn of third degree of multiple sites of right lower limb, except ankle and foot, subsequent
encounter",,,Dermatology
"T24391S Burn of third degree of multiple sites of right lower limb, except ankle and foot, sequela",,,Dermatology
"T24392A Burn of third degree of multiple sites of left lower limb, except ankle and foot, initial encounter",,,Dermatology
"T24392D Burn of third degree of multiple sites of left lower limb, except ankle and foot, subsequent
encounter",,,Dermatology
"T24392S Burn of third degree of multiple sites of left lower limb, except ankle and foot, sequela",,,Dermatology
"T24399A Burn of third degree of multiple sites of unspecified lower limb, except ankle and foot, initial
encounter",,,Dermatology
"T24399D Burn of third degree of multiple sites of unspecified lower limb, except ankle and foot,
subsequent encounter",,,Dermatology
"T24399S Burn of third degree of multiple sites of unspecified lower limb, except ankle and foot, sequela",,,Dermatology
"T25011A Burn of unspecified degree of right ankle, initial encounter",,,Dermatology
"T25011D Burn of unspecified degree of right ankle, subsequent encounter",,,Dermatology
"T25011S Burn of unspecified degree of right ankle, sequela",,,Dermatology
"T25012A Burn of unspecified degree of left ankle, initial encounter",,,Dermatology
"T25012D Burn of unspecified degree of left ankle, subsequent encounter",,,Dermatology
"T25012S Burn of unspecified degree of left ankle, sequela",,,Dermatology
"T25019A Burn of unspecified degree of unspecified ankle, initial encounter",,,Dermatology
"T25019D Burn of unspecified degree of unspecified ankle, subsequent encounter",,,Dermatology
"T25019S Burn of unspecified degree of unspecified ankle, sequela",,,Dermatology
"T25021A Burn of unspecified degree of right foot, initial encounter",,,Dermatology
"T25021D Burn of unspecified degree of right foot, subsequent encounter",,,Dermatology
"T25021S Burn of unspecified degree of right foot, sequela",,,Dermatology
"T25022A Burn of unspecified degree of left foot, initial encounter",,,Dermatology
"T25022D Burn of unspecified degree of left foot, subsequent encounter",,,Dermatology
"T25022S Burn of unspecified degree of left foot, sequela",,,Dermatology
"T25029A Burn of unspecified degree of unspecified foot, initial encounter",,,Dermatology
"T25029D Burn of unspecified degree of unspecified foot, subsequent encounter",,,Dermatology
"T25029S Burn of unspecified degree of unspecified foot, sequela",,,Dermatology
"T25031A Burn of unspecified degree of right toe(s) (nail), initial encounter",,,Dermatology
"T25031D Burn of unspecified degree of right toe(s) (nail), subsequent encounter",,,Dermatology
"T25031S Burn of unspecified degree of right toe(s) (nail), sequela",,,Dermatology
"T25032A Burn of unspecified degree of left toe(s) (nail), initial encounter",,,Dermatology
"T25032D Burn of unspecified degree of left toe(s) (nail), subsequent encounter",,,Dermatology
"T25032S Burn of unspecified degree of left toe(s) (nail), sequela",,,Dermatology
"T25039A Burn of unspecified degree of unspecified toe(s) (nail), initial encounter",,,Dermatology
"T25039D Burn of unspecified degree of unspecified toe(s) (nail), subsequent encounter",,,Dermatology
"T25039S Burn of unspecified degree of unspecified toe(s) (nail), sequela",,,Dermatology
"T25091A Burn of unspecified degree of multiple sites of right ankle and foot, initial encounter",,,Dermatology
"T25091D Burn of unspecified degree of multiple sites of right ankle and foot, subsequent encounter",,,Dermatology
"T25091S Burn of unspecified degree of multiple sites of right ankle and foot, sequela",,,Dermatology
"T25092A Burn of unspecified degree of multiple sites of left ankle and foot, initial encounter",,,Dermatology
"T25092D Burn of unspecified degree of multiple sites of left ankle and foot, subsequent encounter",,,Dermatology
"T25092S Burn of unspecified degree of multiple sites of left ankle and foot, sequela",,,Dermatology
"T25099A Burn of unspecified degree of multiple sites of unspecified ankle and foot, initial encounter",,,Dermatology
"T25099D Burn of unspecified degree of multiple sites of unspecified ankle and foot, subsequent
encounter",,,Dermatology
"T25099S Burn of unspecified degree of multiple sites of unspecified ankle and foot, sequela",,,Dermatology
"T25111A Burn of first degree of right ankle, initial encounter",,,Dermatology
"T25111D Burn of first degree of right ankle, subsequent encounter",,,Dermatology
"T25111S Burn of first degree of right ankle, sequela",,,Dermatology
"T25112A Burn of first degree of left ankle, initial encounter",,,Dermatology
"T25112D Burn of first degree of left ankle, subsequent encounter",,,Dermatology
"T25112S Burn of first degree of left ankle, sequela",,,Dermatology
"T25119A Burn of first degree of unspecified ankle, initial encounter",,,Dermatology
"T25119D Burn of first degree of unspecified ankle, subsequent encounter",,,Dermatology
"T25119S Burn of first degree of unspecified ankle, sequela",,,Dermatology
"T25121A Burn of first degree of right foot, initial encounter",,,Dermatology
"T25121D Burn of first degree of right foot, subsequent encounter",,,Dermatology
"T25121S Burn of first degree of right foot, sequela",,,Dermatology
"T25122A Burn of first degree of left foot, initial encounter",,,Dermatology
"T25122D Burn of first degree of left foot, subsequent encounter",,,Dermatology
"T25122S Burn of first degree of left foot, sequela",,,Dermatology
"T25129A Burn of first degree of unspecified foot, initial encounter",,,Dermatology
"T25129D Burn of first degree of unspecified foot, subsequent encounter",,,Dermatology
"T25129S Burn of first degree of unspecified foot, sequela",,,Dermatology
"T25131A Burn of first degree of right toe(s) (nail), initial encounter",,,Dermatology
"T25131D Burn of first degree of right toe(s) (nail), subsequent encounter",,,Dermatology
"T25131S Burn of first degree of right toe(s) (nail), sequela",,,Dermatology
"T25132A Burn of first degree of left toe(s) (nail), initial encounter",,,Dermatology
"T25132D Burn of first degree of left toe(s) (nail), subsequent encounter",,,Dermatology
"T25132S Burn of first degree of left toe(s) (nail), sequela",,,Dermatology
"T25139A Burn of first degree of unspecified toe(s) (nail), initial encounter",,,Dermatology
"T25139D Burn of first degree of unspecified toe(s) (nail), subsequent encounter",,,Dermatology
"T25139S Burn of first degree of unspecified toe(s) (nail), sequela",,,Dermatology
"T25191A Burn of first degree of multiple sites of right ankle and foot, initial encounter",,,Dermatology
"T25191D Burn of first degree of multiple sites of right ankle and foot, subsequent encounter",,,Dermatology
"T25191S Burn of first degree of multiple sites of right ankle and foot, sequela",,,Dermatology
"T25192A Burn of first degree of multiple sites of left ankle and foot, initial encounter",,,Dermatology
"T25192D Burn of first degree of multiple sites of left ankle and foot, subsequent encounter",,,Dermatology
"T25192S Burn of first degree of multiple sites of left ankle and foot, sequela",,,Dermatology
"T25199A Burn of first degree of multiple sites of unspecified ankle and foot, initial encounter",,,Dermatology
"T25199D Burn of first degree of multiple sites of unspecified ankle and foot, subsequent encounter",,,Dermatology
"T25199S Burn of first degree of multiple sites of unspecified ankle and foot, sequela",,,Dermatology
"T25211A Burn of second degree of right ankle, initial encounter",,,Dermatology
"T25211D Burn of second degree of right ankle, subsequent encounter",,,Dermatology
"T25211S Burn of second degree of right ankle, sequela",,,Dermatology
"T25212A Burn of second degree of left ankle, initial encounter",,,Dermatology
"T25212D Burn of second degree of left ankle, subsequent encounter",,,Dermatology
"T25212S Burn of second degree of left ankle, sequela",,,Dermatology
"T25219A Burn of second degree of unspecified ankle, initial encounter",,,Dermatology
"T25219D Burn of second degree of unspecified ankle, subsequent encounter",,,Dermatology
"T25219S Burn of second degree of unspecified ankle, sequela",,,Dermatology
"T25221A Burn of second degree of right foot, initial encounter",,,Dermatology
"T25221D Burn of second degree of right foot, subsequent encounter",,,Dermatology
"T25221S Burn of second degree of right foot, sequela",,,Dermatology
"T25222A Burn of second degree of left foot, initial encounter",,,Dermatology
"T25222D Burn of second degree of left foot, subsequent encounter",,,Dermatology
"T25222S Burn of second degree of left foot, sequela",,,Dermatology
"T25229A Burn of second degree of unspecified foot, initial encounter",,,Dermatology
"T25229D Burn of second degree of unspecified foot, subsequent encounter",,,Dermatology
"T25229S Burn of second degree of unspecified foot, sequela",,,Dermatology
"T25231A Burn of second degree of right toe(s) (nail), initial encounter",,,Dermatology
"T25231D Burn of second degree of right toe(s) (nail), subsequent encounter",,,Dermatology
"T25231S Burn of second degree of right toe(s) (nail), sequela",,,Dermatology
"T25232A Burn of second degree of left toe(s) (nail), initial encounter",,,Dermatology
"T25232D Burn of second degree of left toe(s) (nail), subsequent encounter",,,Dermatology
"T25232S Burn of second degree of left toe(s) (nail), sequela",,,Dermatology
"T25239A Burn of second degree of unspecified toe(s) (nail), initial encounter",,,Dermatology
"T25239D Burn of second degree of unspecified toe(s) (nail), subsequent encounter",,,Dermatology
"T25239S Burn of second degree of unspecified toe(s) (nail), sequela",,,Dermatology
"T25291A Burn of second degree of multiple sites of right ankle and foot, initial encounter",,,Dermatology
"T25291D Burn of second degree of multiple sites of right ankle and foot, subsequent encounter",,,Dermatology
"T25291S Burn of second degree of multiple sites of right ankle and foot, sequela",,,Dermatology
"T25292A Burn of second degree of multiple sites of left ankle and foot, initial encounter",,,Dermatology
"T25292D Burn of second degree of multiple sites of left ankle and foot, subsequent encounter",,,Dermatology
"T25292S Burn of second degree of multiple sites of left ankle and foot, sequela",,,Dermatology
"T25299A Burn of second degree of multiple sites of unspecified ankle and foot, initial encounter",,,Dermatology
"T25299D Burn of second degree of multiple sites of unspecified ankle and foot, subsequent encounter",,,Dermatology
"T25299S Burn of second degree of multiple sites of unspecified ankle and foot, sequela",,,Dermatology
"T25311A Burn of third degree of right ankle, initial encounter",,,Dermatology
"T25311D Burn of third degree of right ankle, subsequent encounter",,,Dermatology
"T25311S Burn of third degree of right ankle, sequela",,,Dermatology
"T25312A Burn of third degree of left ankle, initial encounter",,,Dermatology
"T25312D Burn of third degree of left ankle, subsequent encounter",,,Dermatology
"T25312S Burn of third degree of left ankle, sequela",,,Dermatology
"T25319A Burn of third degree of unspecified ankle, initial encounter",,,Dermatology
"T25319D Burn of third degree of unspecified ankle, subsequent encounter",,,Dermatology
"T25319S Burn of third degree of unspecified ankle, sequela",,,Dermatology
"T25321A Burn of third degree of right foot, initial encounter",,,Dermatology
"T25321D Burn of third degree of right foot, subsequent encounter",,,Dermatology
"T25321S Burn of third degree of right foot, sequela",,,Dermatology
"T25322A Burn of third degree of left foot, initial encounter",,,Dermatology
"T25322D Burn of third degree of left foot, subsequent encounter",,,Dermatology
"T25322S Burn of third degree of left foot, sequela",,,Dermatology
"T25329A Burn of third degree of unspecified foot, initial encounter",,,Dermatology
"T25329D Burn of third degree of unspecified foot, subsequent encounter",,,Dermatology
"T25329S Burn of third degree of unspecified foot, sequela",,,Dermatology
"T25331A Burn of third degree of right toe(s) (nail), initial encounter",,,Dermatology
"T25331D Burn of third degree of right toe(s) (nail), subsequent encounter",,,Dermatology
"T25331S Burn of third degree of right toe(s) (nail), sequela",,,Dermatology
"T25332A Burn of third degree of left toe(s) (nail), initial encounter",,,Dermatology
"T25332D Burn of third degree of left toe(s) (nail), subsequent encounter",,,Dermatology
"T25332S Burn of third degree of left toe(s) (nail), sequela",,,Dermatology
"T25339A Burn of third degree of unspecified toe(s) (nail), initial encounter",,,Dermatology
"T25339D Burn of third degree of unspecified toe(s) (nail), subsequent encounter",,,Dermatology
"T25339S Burn of third degree of unspecified toe(s) (nail), sequela",,,Dermatology
"T25391A Burn of third degree of multiple sites of right ankle and foot, initial encounter",,,Dermatology
"T25391D Burn of third degree of multiple sites of right ankle and foot, subsequent encounter",,,Dermatology
"T25391S Burn of third degree of multiple sites of right ankle and foot, sequela",,,Dermatology
"T25392A Burn of third degree of multiple sites of left ankle and foot, initial encounter",,,Dermatology
"T25392D Burn of third degree of multiple sites of left ankle and foot, subsequent encounter",,,Dermatology
"T25392S Burn of third degree of multiple sites of left ankle and foot, sequela",,,Dermatology
"T25399A Burn of third degree of multiple sites of unspecified ankle and foot, initial encounter",,,Dermatology
"T25399D Burn of third degree of multiple sites of unspecified ankle and foot, subsequent encounter",,,Dermatology
"T25399S Burn of third degree of multiple sites of unspecified ankle and foot, sequela",,,Dermatology
"T2600XA Burn of unspecified eyelid and periocular area, initial encounter",,,Dermatology
"T2600XD Burn of unspecified eyelid and periocular area, subsequent encounter",,,Dermatology
"T2600XS Burn of unspecified eyelid and periocular area, sequela",,,Dermatology
"T2601XA Burn of right eyelid and periocular area, initial encounter",,,Dermatology
"T2601XD Burn of right eyelid and periocular area, subsequent encounter",,,Dermatology
"T2601XS Burn of right eyelid and periocular area, sequela",,,Dermatology
"T2602XA Burn of left eyelid and periocular area, initial encounter",,,Dermatology
"T2602XD Burn of left eyelid and periocular area, subsequent encounter",,,Dermatology
"T2602XS Burn of left eyelid and periocular area, sequela",,,Dermatology
"T2610XA Burn of cornea and conjunctival sac, unspecified eye, initial encounter",,,Dermatology
"T2610XD Burn of cornea and conjunctival sac, unspecified eye, subsequent encounter",,,Dermatology
"T2610XS Burn of cornea and conjunctival sac, unspecified eye, sequela",,,Dermatology
"T2611XA Burn of cornea and conjunctival sac, right eye, initial encounter",,,Dermatology
"T2611XD Burn of cornea and conjunctival sac, right eye, subsequent encounter",,,Dermatology
"T2611XS Burn of cornea and conjunctival sac, right eye, sequela",,,Dermatology
"T2612XA Burn of cornea and conjunctival sac, left eye, initial encounter",,,Dermatology
"T2612XD Burn of cornea and conjunctival sac, left eye, subsequent encounter",,,Dermatology
"T2612XS Burn of cornea and conjunctival sac, left eye, sequela",,,Dermatology
"T2620XA Burn with resulting rupture and destruction of unspecified eyeball, initial encounter",,,Dermatology
"T2620XD Burn with resulting rupture and destruction of unspecified eyeball, subsequent encounter",,,Dermatology
"T2620XS Burn with resulting rupture and destruction of unspecified eyeball, sequela",,,Dermatology
"T2621XA Burn with resulting rupture and destruction of right eyeball, initial encounter",,,Dermatology
"T2621XD Burn with resulting rupture and destruction of right eyeball, subsequent encounter",,,Dermatology
"T2621XS Burn with resulting rupture and destruction of right eyeball, sequela",,,Dermatology
"T2622XA Burn with resulting rupture and destruction of left eyeball, initial encounter",,,Dermatology
"T2622XD Burn with resulting rupture and destruction of left eyeball, subsequent encounter",,,Dermatology
"T2622XS Burn with resulting rupture and destruction of left eyeball, sequela",,,Dermatology
"T2640XA Burn of unspecified eye and adnexa, part unspecified, initial encounter",,,Dermatology
"T2640XD Burn of unspecified eye and adnexa, part unspecified, subsequent encounter",,,Dermatology
"T2640XS Burn of unspecified eye and adnexa, part unspecified, sequela",,,Dermatology
"T2641XA Burn of right eye and adnexa, part unspecified, initial encounter",,,Dermatology
"T2641XD Burn of right eye and adnexa, part unspecified, subsequent encounter",,,Dermatology
"T2641XS Burn of right eye and adnexa, part unspecified, sequela",,,Dermatology
"T2642XA Burn of left eye and adnexa, part unspecified, initial encounter",,,Dermatology
"T2642XD Burn of left eye and adnexa, part unspecified, subsequent encounter",,,Dermatology
"T2642XS Burn of left eye and adnexa, part unspecified, sequela",,,Dermatology
"T270XXA Burn of larynx and trachea, initial encounter",,,Dermatology
"T270XXD Burn of larynx and trachea, subsequent encounter",,,Dermatology
"T270XXS Burn of larynx and trachea, sequela",,,Dermatology
"T271XXA Burn involving larynx and trachea with lung, initial encounter",,,Dermatology
"T271XXD Burn involving larynx and trachea with lung, subsequent encounter",,,Dermatology
"T271XXS Burn involving larynx and trachea with lung, sequela",,,Dermatology
"T272XXA Burn of other parts of respiratory tract, initial encounter",,,Dermatology
"T272XXD Burn of other parts of respiratory tract, subsequent encounter",,,Dermatology
"T272XXS Burn of other parts of respiratory tract, sequela",,,Dermatology
"T273XXA Burn of respiratory tract, part unspecified, initial encounter",,,Dermatology
"T273XXD Burn of respiratory tract, part unspecified, subsequent encounter",,,Dermatology
"T273XXS Burn of respiratory tract, part unspecified, sequela",,,Dermatology
"T280XXA Burn of mouth and pharynx, initial encounter",,,Dermatology
"T280XXD Burn of mouth and pharynx, subsequent encounter",,,Dermatology
"T280XXS Burn of mouth and pharynx, sequela",,,Dermatology
"T281XXA Burn of esophagus, initial encounter",,,Dermatology
"T281XXD Burn of esophagus, subsequent encounter",,,Dermatology
"T281XXS Burn of esophagus, sequela",,,Dermatology
"T282XXA Burn of other parts of alimentary tract, initial encounter",,,Dermatology
"T282XXD Burn of other parts of alimentary tract, subsequent encounter",,,Dermatology
"T282XXS Burn of other parts of alimentary tract, sequela",,,Dermatology
"T283XXA Burn of internal genitourinary organs, initial encounter",,,Dermatology
"T283XXD Burn of internal genitourinary organs, subsequent encounter",,,Dermatology
"T283XXS Burn of internal genitourinary organs, sequela",,,Dermatology
"T2840XA Burn of unspecified internal organ, initial encounter",,,Dermatology
"T2840XD Burn of unspecified internal organ, subsequent encounter",,,Dermatology
"T2840XS Burn of unspecified internal organ, sequela",,,Dermatology
"T2849XA Burn of other internal organ, initial encounter",,,Dermatology
"T2849XD Burn of other internal organ, subsequent encounter",,,Dermatology
"T2849XS Burn of other internal organ, sequela",,,Dermatology
"T300    Burn of unspecified body region, unspecified degree",,,Dermatology
"T85613A Breakdown (mechanical) of artificial skin graft and decellularized allodermis, initial encounter",,,Dermatology
"T85613D Breakdown (mechanical) of artificial skin graft and decellularized allodermis, subsequent
encounter",,,Dermatology
"T85613S Breakdown (mechanical) of artificial skin graft and decellularized allodermis, sequela",,,Dermatology
"T85623A Displacement of artificial skin graft and decellularized allodermis, initial encounter",,,Dermatology
"T85623D Displacement of artificial skin graft and decellularized allodermis, subsequent encounter",,,Dermatology
"T85623S Displacement of artificial skin graft and decellularized allodermis, sequela",,,Dermatology
"T85693A Other mechanical complication of artificial skin graft and decellularized allodermis, initial
encounter",,,Dermatology
"T85693D Other mechanical complication of artificial skin graft and decellularized allodermis, subsequent
encounter",,,Dermatology
"T85693S Other mechanical complication of artificial skin graft and decellularized allodermis, sequela",,,Dermatology
T86820  Skin graft (allograft) rejection,,,Dermatology
T86821  Skin graft (allograft) (autograft) failure,,,Dermatology
T86822  Skin graft (allograft) (autograft) infection,,,Dermatology
T86828  Other complications of skin graft (allograft) (autograft),,,Dermatology
T86829  Unspecified complication of skin graft (allograft) (autograft),,,Dermatology
"V9100XA Burn due to merchant ship on fire, initial encounter",,,Dermatology
"V9100XD Burn due to merchant ship on fire, subsequent encounter",,,Dermatology
"V9100XS Burn due to merchant ship on fire, sequela",,,Dermatology
"V9101XA Burn due to passenger ship on fire, initial encounter",,,Dermatology
"V9101XD Burn due to passenger ship on fire, subsequent encounter",,,Dermatology
"V9101XS Burn due to passenger ship on fire, sequela",,,Dermatology
"V9102XA Burn due to fishing boat on fire, initial encounter",,,Dermatology
"V9102XD Burn due to fishing boat on fire, subsequent encounter",,,Dermatology
"V9102XS Burn due to fishing boat on fire, sequela",,,Dermatology
"V9103XA Burn due to other powered watercraft on fire, initial encounter",,,Dermatology
"V9103XD Burn due to other powered watercraft on fire, subsequent encounter",,,Dermatology
"V9103XS Burn due to other powered watercraft on fire, sequela",,,Dermatology
"V9104XA Burn due to sailboat on fire, initial encounter",,,Dermatology
